Indicador,CodDepto,Departamento,Factor,UnidadMedida,Fecha,Numerador,Denominador,Textbox2
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,63,Quindio,100,Porcentaje,2019-06,137316.00,210711.00,65.17
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,63,Quindio,100,Porcentaje,2019-12,133225.00,210756.00,63.21
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,63,Quindio,100,Porcentaje,2020-06,125572.00,212928.00,58.97
Proporción de mujeres entre 25 y 69 años con toma de citología en el último año. ,63,Quindio,100,Porcentaje,2020-12,136694.00,236196.00,57.87
Proporción de pacientes hospitalizados por Dengue Grave,63,Quindio,100,Porcentaje,2016-12,9.00,10.00,90.00
Proporción de pacientes hospitalizados por Dengue Grave,63,Quindio,100,Porcentaje,2017-12,1.00,1.00,100.00
Proporción de pacientes hospitalizados por Dengue Grave,63,Quindio,100,Porcentaje,2019-12,2.00,2.00,100.00
Proporción de pacientes hospitalizados por Dengue Grave,63,Quindio,100,Porcentaje,2021-12,1.00,2.00,50.00
"Proporción de niños y niñas menores de 18 meses, hijos de madre viviendo con Virus de la inmunodeficiencia Humana (VIH), con diagnóstico de Virus de la inmunodeficiencia Humana (VIH)",66,Risaralda,100,Porcentaje,2018-12,0.00,1.00,0.00
"Proporción de niños y niñas menores de 18 meses, hijos de madre viviendo con Virus de la inmunodeficiencia Humana (VIH), con diagnóstico de Virus de la inmunodeficiencia Humana (VIH)",66,Risaralda,100,Porcentaje,2019-12,0.00,6.00,0.00
"Proporción de niños y niñas menores de 18 meses, hijos de madre viviendo con Virus de la inmunodeficiencia Humana (VIH), con diagnóstico de Virus de la inmunodeficiencia Humana (VIH)",66,Risaralda,100,Porcentaje,2020-12,0.00,4.00,0.00
"Proporción de niños y niñas menores de 18 meses, hijos de madre viviendo con Virus de la inmunodeficiencia Humana (VIH), con diagnóstico de Virus de la inmunodeficiencia Humana (VIH)",66,Risaralda,100,Porcentaje,2021-12,1.00,25.00,4.00
Proporción de mujeres a las que se les realizó toma de serología en el momento del parto o aborto,66,Risaralda,100,Porcentaje,2015-12,738.00,1582.00,46.65
Proporción de mujeres a las que se les realizó toma de serología en el momento del parto o aborto,66,Risaralda,100,Porcentaje,2016-12,1036.00,2235.00,46.35
Proporción de mujeres a las que se les realizó toma de serología en el momento del parto o aborto,66,Risaralda,100,Porcentaje,2017-12,2686.00,4168.00,64.44
Proporción de personas con Hipertensión Arterial a quienes se les realiza medición de LDL,66,Risaralda,100,Porcentaje,2015-12,17790.00,90939.00,19.56
Proporción de personas con Hipertensión Arterial a quienes se les realiza medición de LDL,66,Risaralda,100,Porcentaje,2016-12,32853.00,111765.00,29.39
Proporción de personas con Hipertensión Arterial a quienes se les realiza medición de LDL,66,Risaralda,100,Porcentaje,2017-12,47886.00,105780.00,45.27
Proporción de personas con Hipertensión Arterial a quienes se les realiza medición de LDL,66,Risaralda,100,Porcentaje,2018-12,51488.00,85874.00,59.96
Proporción de personas con Hipertensión Arterial a quienes se les realiza medición de LDL,66,Risaralda,100,Porcentaje,2019-12,45070.00,79442.00,56.73
Proporción de personas con Hipertensión Arterial a quienes se les realiza medición de LDL,66,Risaralda,100,Porcentaje,2020-12,55288.00,122176.00,45.25
Proporción de personas con Hipertensión Arterial a quienes se les realiza medición de LDL,66,Risaralda,100,Porcentaje,2021-12,83920.00,127980.00,65.57
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,66,Risaralda,100,Porcentaje,2015-12,8086.00,25817.00,31.32
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,66,Risaralda,100,Porcentaje,2016-12,12266.00,34067.00,36.01
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,66,Risaralda,100,Porcentaje,2017-12,16343.00,32084.00,50.94
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,66,Risaralda,100,Porcentaje,2018-12,12631.00,33455.00,37.76
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,66,Risaralda,100,Porcentaje,2019-12,13244.00,25212.00,52.53
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,66,Risaralda,100,Porcentaje,2020-12,21722.00,41277.00,52.62
Proporción de personas con Diabetes a quienes se les realizó toma de hemoglobina glicosilada en el último semestre,66,Risaralda,100,Porcentaje,2021-12,25372.00,44488.00,57.03
Proporción de personas con Diabetes Mellitus a quienes se les realiza medición de LDL,66,Risaralda,100,Porcentaje,2015-12,5952.00,25817.00,23.05
Proporción de personas con Diabetes Mellitus a quienes se les realiza medición de LDL,66,Risaralda,100,Porcentaje,2016-12,10653.00,34067.00,31.27
Proporción de personas con Diabetes Mellitus a quienes se les realiza medición de LDL,66,Risaralda,100,Porcentaje,2017-12,15846.00,32084.00,49.39
Proporción de personas con Diabetes Mellitus a quienes se les realiza medición de LDL,66,Risaralda,100,Porcentaje,2018-12,21398.00,33455.00,63.96
Proporción de personas con Diabetes Mellitus a quienes se les realiza medición de LDL,66,Risaralda,100,Porcentaje,2019-12,14621.00,25212.00,57.99
Proporción de personas con Diabetes Mellitus a quienes se les realiza medición de LDL,66,Risaralda,100,Porcentaje,2020-12,21200.00,41277.00,51.36
Proporción de personas con Diabetes Mellitus a quienes se les realiza medición de LDL,66,Risaralda,100,Porcentaje,2021-12,33378.00,44488.00,75.03
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",66,Risaralda,100,Porcentaje,2015-12,36024.00,90939.00,39.61
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",66,Risaralda,100,Porcentaje,2016-12,50920.00,111765.00,45.56
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",66,Risaralda,100,Porcentaje,2017-12,71376.00,105780.00,67.48
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",66,Risaralda,100,Porcentaje,2018-12,62747.00,85899.00,73.05
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",66,Risaralda,100,Porcentaje,2019-12,43661.00,79442.00,54.96
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",66,Risaralda,100,Porcentaje,2020-12,39021.00,122176.00,31.94
"Proporción de personas con Hipertensión Arterial (HTA), estudiadas para Enfermedad Renal Crónica(ERC)",66,Risaralda,100,Porcentaje,2021-12,81211.00,128105.00,63.39
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",66,Risaralda,100,Porcentaje,2015-12,11937.00,25817.00,46.24
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",66,Risaralda,100,Porcentaje,2016-12,15830.00,34067.00,46.47
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",66,Risaralda,100,Porcentaje,2017-12,23780.00,32084.00,74.12
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",66,Risaralda,100,Porcentaje,2018-12,27481.00,33531.00,81.96
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",66,Risaralda,100,Porcentaje,2019-12,14656.00,25212.00,58.13
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",66,Risaralda,100,Porcentaje,2020-12,14843.00,41277.00,35.96
"Proporción de personas con Diabetes Mellitus, estudiadas para Enfermedad Renal Crónica(ERC)",66,Risaralda,100,Porcentaje,2021-12,31401.00,44613.00,70.39
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,66,Risaralda,100,Porcentaje,2015-12,607.00,787.00,77.13
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,66,Risaralda,100,Porcentaje,2016-12,531.00,648.00,81.94
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,66,Risaralda,100,Porcentaje,2017-12,541.00,661.00,81.85
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,66,Risaralda,100,Porcentaje,2018-12,430.00,527.00,81.59
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,66,Risaralda,100,Porcentaje,2019-12,688.00,787.00,87.42
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,66,Risaralda,100,Porcentaje,2020-12,632.00,762.00,82.94
Proporción de personas en diálisis con hemoglobina mayor o igual a 10g/dl,66,Risaralda,100,Porcentaje,2021-12,695.00,838.00,82.94
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,66,Risaralda,100,Porcentaje,2015-12,211.00,589.00,35.82
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,66,Risaralda,100,Porcentaje,2016-12,139.00,477.00,29.14
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,66,Risaralda,100,Porcentaje,2017-12,137.00,493.00,27.79
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,66,Risaralda,100,Porcentaje,2018-12,115.00,403.00,28.54
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,66,Risaralda,100,Porcentaje,2019-12,125.00,570.00,21.93
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,66,Risaralda,100,Porcentaje,2020-12,146.00,529.00,27.60
Proporción de pacientes prevalentes en hemodiálisis con catéter como acceso vascular,66,Risaralda,100,Porcentaje,2021-12,142.00,579.00,24.53
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,66,Risaralda,1,Días,2015-12,2115.00,29.00,72.93
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,66,Risaralda,1,Días,2016-12,3280.00,46.00,71.30
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,66,Risaralda,1,Días,2017-12,2319.00,32.00,72.47
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,66,Risaralda,1,Días,2018-12,5357.00,77.00,69.57
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,66,Risaralda,1,Días,2019-12,3801.00,57.00,66.68
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,66,Risaralda,1,Días,2020-12,4146.00,59.00,70.27
Tiempo promedio de espera para el inicio del tratamiento en cáncer de mama,66,Risaralda,1,Días,2021-12,2934.00,42.00,69.86
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,66,Risaralda,1,Días,2015-12,59.00,2.00,29.50
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,66,Risaralda,1,Días,2016-12,140.00,6.00,23.33
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,66,Risaralda,1,Días,2017-12,10.00,2.00,5.00
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,66,Risaralda,1,Días,2018-12,81.00,6.00,13.50
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,66,Risaralda,1,Días,2019-12,17.00,3.00,5.67
Tiempo promedio de espera entre el diagnóstico probable y el diagnóstico definitivo Leucemia Aguda Pediátrica (LAP) en menores de 18 años,66,Risaralda,1,Días,2021-12,6.00,1.00,6.00
Proporción de menores de 18 años que cumplen el estándar de 5 días para el inicio de tratamiento de LAP,66,Risaralda,100,Proporción,2015-12,1.00,1.00,100.00
Proporción de menores de 18 años que cumplen el estándar de 5 días para el inicio de tratamiento de LAP,66,Risaralda,100,Proporción,2018-12,1.00,4.00,25.00
Proporción de menores de 18 años que cumplen el estándar de 5 días para el inicio de tratamiento de LAP,66,Risaralda,100,Proporción,2019-12,1.00,1.00,100.00
Proporción de menores de 18 años que cumplen el estándar de 5 días para el inicio de tratamiento de LAP,66,Risaralda,100,Proporción,2021-12,1.00,2.00,50.00
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2016-06,9.00,223.00,4.04
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2016-12,5.00,79.00,6.33
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2017-06,5.00,114.00,4.39
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2017-12,4.00,240.00,1.67
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2018-06,34.00,652.00,5.21
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2018-12,30.00,467.00,6.42
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2019-06,18.00,498.00,3.61
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2019-12,13.00,456.00,2.85
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2020-06,4.00,258.00,1.55
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2020-12,0.00,72.00,0.00
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2021-06,7.00,285.00,2.46
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2021-12,9.00,364.00,2.47
Proporción  de reingreso hospitalario por  Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2022-06,5.00,309.00,1.62
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,66,Risaralda,100,Porcentaje,2016-06,1159.00,3737.00,31.01
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,66,Risaralda,100,Porcentaje,2016-12,1459.00,3688.00,39.56
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,66,Risaralda,100,Porcentaje,2017-06,1885.00,4357.00,43.26
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,66,Risaralda,100,Porcentaje,2017-12,2014.00,4370.00,46.09
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,66,Risaralda,100,Porcentaje,2018-06,2102.00,4081.00,51.51
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,66,Risaralda,100,Porcentaje,2018-12,2299.00,4200.00,54.74
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,66,Risaralda,100,Porcentaje,2019-06,2413.00,3925.00,61.48
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,66,Risaralda,100,Porcentaje,2019-12,2694.00,3873.00,69.56
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,66,Risaralda,100,Porcentaje,2020-06,2431.00,3543.00,68.61
Proporción de gestantes con consulta de control prenatal de primera vez antes de las 12 semanas de gestación,66,Risaralda,100,Porcentaje,2020-12,2501.00,3873.00,64.58
Proporción de gestantes con valoración por odontología,66,Risaralda,100,Porcentaje,2016-06,446.00,3737.00,11.93
Proporción de gestantes con valoración por odontología,66,Risaralda,100,Porcentaje,2016-12,325.00,3688.00,8.81
Proporción de gestantes con valoración por odontología,66,Risaralda,100,Porcentaje,2017-06,223.00,4357.00,5.12
Proporción de gestantes con valoración por odontología,66,Risaralda,100,Porcentaje,2017-12,495.00,4370.00,11.33
Proporción de gestantes con valoración por odontología,66,Risaralda,100,Porcentaje,2018-06,1637.00,4118.00,39.75
Proporción de gestantes con valoración por odontología,66,Risaralda,100,Porcentaje,2018-12,0.00,4200.00,0.00
Proporción de gestantes con valoración por odontología,66,Risaralda,100,Porcentaje,2019-06,0.00,3925.00,0.00
Proporción de gestantes con valoración por odontología,66,Risaralda,100,Porcentaje,2019-12,0.00,3873.00,0.00
Proporción de gestantes con valoración por odontología,66,Risaralda,100,Porcentaje,2020-06,0.00,3543.00,0.00
Proporción de gestantes con valoración por odontología,66,Risaralda,100,Porcentaje,2020-12,1643.00,3873.00,42.42
Proporción de partos por cesárea,66,Risaralda,100,Porcentaje,2016-06,1178.00,4681.00,25.17
Proporción de partos por cesárea,66,Risaralda,100,Porcentaje,2016-12,1318.00,5155.00,25.57
Proporción de partos por cesárea,66,Risaralda,100,Porcentaje,2017-06,1322.00,4995.00,26.47
Proporción de partos por cesárea,66,Risaralda,100,Porcentaje,2017-12,1454.00,5298.00,27.44
Proporción de partos por cesárea,66,Risaralda,100,Porcentaje,2018-06,1353.00,4928.00,27.46
Proporción de partos por cesárea,66,Risaralda,100,Porcentaje,2018-12,1528.00,5281.00,28.93
Proporción de partos por cesárea,66,Risaralda,100,Porcentaje,2019-06,1448.00,4997.00,28.98
Proporción de partos por cesárea,66,Risaralda,100,Porcentaje,2019-12,1533.00,5206.00,29.45
Proporción de partos por cesárea,66,Risaralda,100,Porcentaje,2020-06,1440.00,4783.00,30.11
Proporción de partos por cesárea,66,Risaralda,100,Porcentaje,2020-12,1643.00,5373.00,30.58
Proporción de partos por cesárea,66,Risaralda,100,Porcentaje,2021-06,1486.00,4951.00,30.01
Proporción de partos por cesárea,66,Risaralda,100,Porcentaje,2021-12,1605.00,5168.00,31.06
Proporción de partos por cesárea,66,Risaralda,100,Porcentaje,2022-06,1400.00,4562.00,30.69
Proporción de partos por cesárea,66,Risaralda,100,Porcentaje,2022-12,1436.00,4655.00,30.85
Tasa de mortalidad perinatal,66,Risaralda,1000,Por 1.000 nacimientos,2016-06,71.00,4879.00,14.55
Tasa de mortalidad perinatal,66,Risaralda,1000,Por 1.000 nacimientos,2016-12,64.00,5324.00,12.02
Tasa de mortalidad perinatal,66,Risaralda,1000,Por 1.000 nacimientos,2017-06,61.00,5197.00,11.74
Tasa de mortalidad perinatal,66,Risaralda,1000,Por 1.000 nacimientos,2017-12,74.00,5496.00,13.46
Tasa de mortalidad perinatal,66,Risaralda,1000,Por 1.000 nacimientos,2018-06,64.00,5118.00,12.50
Tasa de mortalidad perinatal,66,Risaralda,1000,Por 1.000 nacimientos,2018-12,65.00,5450.00,11.93
Tasa de mortalidad perinatal,66,Risaralda,1000,Por 1.000 nacimientos,2019-06,57.00,5178.00,11.01
Tasa de mortalidad perinatal,66,Risaralda,1000,Por 1.000 nacimientos,2019-12,53.00,5334.00,9.94
Tasa de mortalidad perinatal,66,Risaralda,1000,Por 1.000 nacimientos,2020-06,67.00,4962.00,13.50
Tasa de mortalidad perinatal,66,Risaralda,1000,Por 1.000 nacimientos,2020-12,65.00,5561.00,11.69
Tasa de mortalidad perinatal,66,Risaralda,1000,Por 1.000 nacimientos,2021-06,73.00,5151.00,14.17
Tasa de mortalidad perinatal,66,Risaralda,1000,Por 1.000 nacimientos,2021-12,69.00,5349.00,12.90
Tasa de mortalidad perinatal,66,Risaralda,1000,Por 1.000 nacimientos,2022-06,72.00,4765.00,15.11
Tasa de mortalidad perinatal,66,Risaralda,1000,Por 1.000 nacimientos,2022-12,56.00,4830.00,11.59
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,66,Risaralda,100,Porcentaje,2016-06,4.00,3737.00,0.11
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,66,Risaralda,100,Porcentaje,2016-12,46.00,3688.00,1.25
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,66,Risaralda,100,Porcentaje,2017-06,37.00,4357.00,0.85
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,66,Risaralda,100,Porcentaje,2017-12,16.00,4370.00,0.37
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,66,Risaralda,100,Porcentaje,2018-06,135.00,4081.00,3.31
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,66,Risaralda,100,Porcentaje,2018-12,251.00,4200.00,5.98
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,66,Risaralda,100,Porcentaje,2019-06,150.00,3925.00,3.82
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,66,Risaralda,100,Porcentaje,2019-12,62.00,3873.00,1.60
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,66,Risaralda,100,Porcentaje,2020-06,6.00,3543.00,0.17
Proporción  de recién nacidos con tamizaje para Hipotiroidismo,66,Risaralda,100,Porcentaje,2020-12,4.00,3873.00,0.10
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2014-06,4.00,16334.00,0.02
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2014-12,3.00,10744.00,0.03
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2015-06,2.00,11864.00,0.02
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2015-12,2.00,6449.00,0.03
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2016-06,13.00,6598.00,0.20
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2016-12,2.00,4187.00,0.05
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2017-06,6.00,5348.00,0.11
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2017-12,8.00,6349.00,0.13
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2018-06,5.00,7522.00,0.07
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2018-12,5.00,6483.00,0.08
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2019-06,1.00,8233.00,0.01
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2019-12,2.00,7254.00,0.03
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2020-06,0.00,4405.00,0.00
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2020-12,1.00,1398.00,0.07
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2021-06,2.00,2857.00,0.07
Letalidad por Infección Respiratoria Aguda (IRA) en menores de 5 años,66,Risaralda,100,Porcentaje,2021-12,0.00,4007.00,0.00
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),66,Risaralda,100,Porcentaje,2014-06,6.00,4674.00,0.13
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),66,Risaralda,100,Porcentaje,2014-12,1.00,4387.00,0.02
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),66,Risaralda,100,Porcentaje,2015-06,2.00,3614.00,0.06
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),66,Risaralda,100,Porcentaje,2015-12,0.00,2085.00,0.00
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),66,Risaralda,100,Porcentaje,2016-06,3.00,2231.00,0.13
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),66,Risaralda,100,Porcentaje,2016-12,2.00,1609.00,0.12
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),66,Risaralda,100,Porcentaje,2017-06,4.00,1665.00,0.24
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),66,Risaralda,100,Porcentaje,2017-12,4.00,2293.00,0.17
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),66,Risaralda,100,Porcentaje,2018-06,1.00,3028.00,0.03
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),66,Risaralda,100,Porcentaje,2018-12,5.00,2277.00,0.22
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),66,Risaralda,100,Porcentaje,2019-06,1.00,2698.00,0.04
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),66,Risaralda,100,Porcentaje,2019-12,3.00,2671.00,0.11
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),66,Risaralda,100,Porcentaje,2020-06,3.00,1877.00,0.16
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),66,Risaralda,100,Porcentaje,2020-12,2.00,1055.00,0.19
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),66,Risaralda,100,Porcentaje,2021-06,3.00,1193.00,0.25
Letalidad en menores de 5 años por Enfermedad Diarreica Aguda (EDA),66,Risaralda,100,Porcentaje,2021-12,4.00,1866.00,0.21
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),66,Risaralda,100,Porcentaje,2016-06,1620.00,3737.00,43.35
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),66,Risaralda,100,Porcentaje,2016-12,1594.00,3688.00,43.22
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),66,Risaralda,100,Porcentaje,2017-06,1781.00,4357.00,40.88
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),66,Risaralda,100,Porcentaje,2017-12,1839.00,4370.00,42.08
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),66,Risaralda,100,Porcentaje,2018-06,2393.00,4081.00,58.64
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),66,Risaralda,100,Porcentaje,2018-12,2810.00,4200.00,66.90
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),66,Risaralda,100,Porcentaje,2019-06,3666.00,3925.00,93.40
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),66,Risaralda,100,Porcentaje,2019-12,3061.00,3873.00,79.03
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),66,Risaralda,100,Porcentaje,2020-06,2359.00,3543.00,66.58
Proporción de gestantes con asesoría pre-test para prueba de  Virus de la inmunodeficiencia Humana (VIH),66,Risaralda,100,Porcentaje,2020-12,3124.00,3873.00,80.66
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,66,Risaralda,100,Porcentaje,2016-06,44476.00,105102.00,42.32
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,66,Risaralda,100,Porcentaje,2016-12,42153.00,106572.00,39.55
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,66,Risaralda,100,Porcentaje,2017-06,54677.00,144833.00,37.75
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,66,Risaralda,100,Porcentaje,2017-12,49027.00,146333.00,33.50
Proporción de mujeres entre los 50 y 69 años con toma de mamografía en los últimos 2 años.,66,Risaralda,100,Porcentaje,2018-06,67459.00,157306.00,42.88
